source_lat,source_lon,dest_lat,dest_lon,distance_km,route_type,traffic_level,congestion_index,weather,hour,day_of_week,is_peak_hour,vehicle_type,load_weight,time_delay,delay_prob,risk_level
28.543024,77.197589,28.664233,77.039874,21.8,city,Low,0.296,Clear,5,Saturday,0,Truck,1943,11.01,0.1668,Low
28.570607,77.062334,28.630465,77.091847,8.75,city,Low,0.386,Rain,5,Wednesday,0,Van,973,6.23,0.1268,Low
28.421586,77.328799,28.689352,77.420883,40.0,mixed,Low,0.249,Clear,5,Wednesday,0,Van,923,8.88,0.1365,Low
28.52066,77.262601,28.713358,77.159928,30.59,mixed,High,0.713,Rain,21,Saturday,1,Bike,70,31.34,0.6248,Medium
28.664186,77.060802,28.715858,77.115685,8.64,mixed,Low,0.213,Rain,13,Wednesday,0,Van,523,7.62,0.1748,Low
28.793307,77.136425,28.467665,77.024148,40.0,mixed,Low,0.137,Rain,3,Saturday,0,Van,720,19.34,0.3536,Medium
28.609536,77.212262,28.581089,77.048807,21.27,highway,Medium,0.567,Clear,11,Wednesday,0,Truck,1509,10.01,0.2195,Low
28.696452,77.423,28.732744,77.111532,36.83,city,Medium,0.679,Rain,19,Sunday,1,Truck,1837,43.28,0.8809,High
28.472704,77.041423,28.731026,77.169879,39.95,highway,Medium,0.441,Rain,13,Sunday,0,Van,640,11.81,0.185,Low
28.626489,77.235522,28.76836,77.12749,24.34,highway,High,0.843,Clear,4,Monday,0,Van,774,28.34,0.5986,Medium
28.846172,77.202017,28.718971,77.163568,16.63,mixed,High,0.982,Clear,17,Sunday,1,Van,616,32.83,0.7074,Medium
28.681219,77.446564,28.786833,77.295811,22.25,highway,Medium,0.699,Clear,20,Thursday,1,Van,791,20.05,0.4036,Medium
28.546889,77.309796,28.595228,77.036916,33.38,city,High,0.809,Rain,5,Friday,0,Van,527,31.21,0.6637,Medium
28.57737,77.029082,28.624855,77.098153,9.22,city,Medium,0.461,Clear,3,Wednesday,0,Truck,1520,10.43,0.1913,Low
28.549139,77.268745,28.667361,77.061134,28.41,city,High,0.748,Clear,2,Sunday,0,Truck,1163,27.48,0.5682,Medium
28.626167,77.46761,28.650203,77.25774,29.43,highway,Medium,0.535,Rain,11,Wednesday,0,Bike,133,18.35,0.3408,Medium
28.721248,77.101614,28.646751,77.43825,38.35,mixed,Medium,0.567,Storm,11,Monday,0,Truck,1258,25.88,0.483,Medium
28.348818,77.332667,28.764425,77.312925,40.0,mixed,High,0.777,Rain,9,Wednesday,1,Truck,1210,38.99,0.8377,High
28.693014,77.027717,28.480198,77.023725,26.46,highway,Medium,0.618,Clear,9,Saturday,1,Bike,135,16.75,0.329,Medium
28.703244,77.410865,28.570438,77.321415,23.98,city,High,0.879,Rain,8,Saturday,1,Truck,1817,48.67,0.8933,High
28.701624,77.419288,28.456555,77.020509,40.0,city,High,0.737,Rain,15,Tuesday,0,Truck,1948,45.75,0.909,High
28.770358,77.316474,28.611846,77.033786,40.0,highway,Medium,0.442,Rain,13,Monday,0,Van,620,21.17,0.424,Medium
28.617354,77.23347,28.699578,77.418808,27.87,mixed,Low,0.354,Clear,21,Monday,1,Truck,1683,17.39,0.3255,Medium
28.771205,77.112601,28.363563,77.337946,40.0,mixed,Medium,0.538,Clear,16,Tuesday,0,Van,825,20.13,0.3477,Medium
28.751506,77.118878,28.683098,77.429299,33.72,highway,High,0.726,Rain,12,Saturday,0,Van,533,25.22,0.5323,Medium
28.781994,77.341058,28.654165,77.441359,24.84,mixed,Medium,0.466,Clear,8,Monday,1,Truck,1578,20.29,0.3975,Medium
28.68921,77.05354,28.73733,77.200265,18.67,highway,High,0.703,Clear,9,Saturday,1,Truck,1957,32.98,0.6692,Medium
28.74183,77.102479,28.606548,77.086144,21.22,highway,High,0.769,Rain,12,Monday,0,Truck,1087,36.46,0.7873,High
28.609039,77.04853,28.727912,77.123929,18.31,highway,High,0.754,Clear,1,Wednesday,0,Truck,1677,26.43,0.5543,Medium
28.798824,77.31039,28.450566,77.023381,40.0,highway,Low,0.104,Clear,12,Friday,0,Bike,69,6.59,0.1654,Low
28.672745,77.073899,28.637376,77.090806,6.1,highway,Medium,0.623,Rain,5,Wednesday,0,Van,854,12.7,0.2298,Low
28.709017,77.115974,28.45251,77.044242,40.0,city,High,0.896,Clear,9,Saturday,1,Van,1000,48.43,0.9519,High
28.523212,77.261389,28.664718,77.402893,28.98,city,High,0.96,Clear,20,Saturday,1,Truck,1751,41.95,0.8843,High
28.563889,77.29962,28.631118,77.474841,24.83,mixed,High,0.713,Clear,19,Wednesday,1,Truck,1542,23.47,0.4375,Medium
28.393582,77.32248,28.62113,77.185314,36.36,highway,Medium,0.641,Clear,21,Wednesday,1,Truck,1459,21.48,0.3815,Medium
28.485554,77.026048,28.598479,77.214884,31.1,mixed,High,0.821,Clear,19,Thursday,1,Van,685,38.28,0.7922,High
28.374547,77.309397,28.530044,77.266023,26.04,city,Low,0.18,Rain,0,Friday,0,Van,676,17.74,0.3214,Medium
28.3902,77.325283,28.619251,77.094572,35.87,city,High,0.741,Clear,10,Wednesday,1,Van,592,34.75,0.7656,Medium
28.670139,77.074158,28.49046,77.025176,22.0,highway,Medium,0.543,Clear,11,Monday,0,Truck,1093,7.8,0.1652,Low
28.655398,77.227149,28.36518,77.304349,40.0,city,Medium,0.587,Clear,20,Tuesday,1,Truck,1133,25.46,0.545,Medium
28.388957,77.310879,28.690036,77.160419,40.0,city,Low,0.305,Clear,0,Saturday,0,Bike,72,15.74,0.3102,Medium
28.47747,77.009999,28.628521,77.467097,40.0,mixed,Low,0.355,Storm,14,Thursday,0,Van,737,17.55,0.3258,Medium
28.648819,77.149118,28.557185,77.405779,33.74,mixed,Medium,0.533,Clear,17,Sunday,1,Truck,1605,27.82,0.5554,Medium
28.61045,77.230065,28.514088,77.397083,26.53,city,High,0.883,Clear,7,Tuesday,1,Van,734,43.35,0.8622,High
28.397283,77.308925,28.849756,77.205718,40.0,highway,Low,0.355,Rain,21,Wednesday,1,Truck,1556,26.18,0.4963,Medium
28.736156,77.20456,28.66835,77.184578,11.65,city,High,0.945,Clear,19,Friday,1,Truck,1688,37.59,0.7866,High
28.714178,77.194749,28.352681,77.315142,40.0,highway,Medium,0.633,Clear,5,Friday,0,Bike,126,7.9,0.1914,Low
28.343919,77.342798,28.626908,77.217743,35.85,mixed,High,0.767,Clear,8,Thursday,1,Truck,1979,39.24,0.7723,High
28.671991,77.036231,28.663052,77.144491,15.39,city,Medium,0.561,Clear,11,Sunday,0,Truck,1487,14.47,0.2971,Low
28.450812,77.05437,28.791104,77.306922,40.0,city,High,0.814,Clear,17,Tuesday,1,Bike,87,40.77,0.8138,High
28.538784,77.178535,28.62308,77.070414,18.71,highway,Medium,0.665,Clear,8,Thursday,1,Bike,100,13.66,0.2628,Low
28.729954,77.172545,28.478129,77.039946,39.47,highway,Low,0.394,Clear,2,Thursday,0,Van,576,6.59,0.1386,Low
28.818692,77.199207,28.739948,77.169665,10.28,city,High,0.82,Clear,7,Thursday,1,Bike,139,20.08,0.3973,Medium
28.844421,77.218774,28.570597,77.343923,38.53,mixed,Medium,0.545,Clear,10,Friday,1,Truck,1399,26.61,0.5675,Medium
28.544608,77.16133,28.558466,77.277576,16.81,city,Medium,0.651,Clear,11,Wednesday,0,Van,867,15.34,0.3023,Medium
28.662017,77.441391,28.57374,77.318081,16.77,highway,Low,0.346,Clear,6,Wednesday,0,Bike,81,2.0,0.0884,Low
28.695689,77.027486,28.729005,77.17541,19.67,mixed,Low,0.243,Rain,6,Tuesday,0,Van,618,8.8,0.1298,Low
28.531043,77.274819,28.621544,77.185999,14.69,mixed,Low,0.378,Clear,2,Wednesday,0,Van,570,4.75,0.1102,Low
28.568308,77.335352,28.7782,77.103274,38.25,city,Medium,0.664,Rain,18,Tuesday,1,Van,997,44.52,0.8455,High
28.679271,77.46447,28.528707,77.17337,40.0,highway,Low,0.353,Clear,0,Sunday,0,Van,931,7.56,0.137,Low
28.538527,77.207458,28.832301,77.229527,40.0,highway,High,0.981,Clear,7,Saturday,1,Bike,57,24.86,0.4826,Medium
28.684306,77.146285,28.527726,77.161447,24.03,highway,Low,0.376,Clear,22,Thursday,0,Bike,110,2.85,0.0906,Low
28.626231,77.066398,28.727715,77.114793,17.46,highway,Medium,0.694,Rain,13,Monday,0,Van,693,20.89,0.4036,Medium
28.638259,77.3917,28.623926,77.10203,32.97,highway,Low,0.134,Clear,2,Wednesday,0,Bike,137,3.44,0.1276,Low
28.510837,77.394825,28.636132,77.245751,28.12,city,Medium,0.417,Clear,23,Thursday,0,Van,693,22.33,0.4587,Medium
28.670646,77.166538,28.768387,77.298374,21.59,city,Low,0.293,Clear,5,Friday,0,Bike,84,6.95,0.1154,Low
28.358929,77.314748,28.681089,77.438392,40.0,highway,Low,0.247,Clear,4,Sunday,0,Van,622,7.12,0.1661,Low
28.696511,77.036808,28.761026,77.119235,11.74,city,Low,0.199,Clear,14,Wednesday,0,Bike,109,3.56,0.1323,Low
28.439721,77.019536,28.666273,77.409202,40.0,city,High,0.871,Clear,13,Thursday,0,Bike,131,28.64,0.5577,Medium
28.685321,77.115341,28.797055,77.316143,31.07,city,High,0.92,Clear,8,Tuesday,1,Truck,1313,37.6,0.7797,High
28.763599,77.113604,28.687312,77.123599,12.15,highway,Low,0.217,Rain,16,Friday,0,Truck,1782,8.83,0.1487,Low
28.661724,77.036158,28.619292,77.100737,8.29,highway,Low,0.288,Rain,5,Thursday,0,Truck,1383,6.96,0.1401,Low
28.446331,77.040168,28.535108,77.253351,29.18,city,Low,0.151,Clear,23,Tuesday,0,Bike,118,10.46,0.1961,Low
28.638699,77.497438,28.722143,77.081785,40.0,city,Medium,0.553,Clear,5,Thursday,0,Van,698,22.03,0.4312,Medium
28.664778,77.467205,28.389898,77.298066,40.0,highway,Low,0.344,Rain,22,Monday,0,Truck,1549,13.45,0.2509,Low
28.645128,77.06427,28.595273,77.354957,33.24,city,Low,0.256,Storm,9,Thursday,1,Van,716,37.25,0.8074,High
28.660095,77.493119,28.662989,77.067254,40.0,highway,Low,0.371,Clear,2,Saturday,0,Bike,74,5.91,0.1318,Low
28.642811,77.093218,28.662468,77.43095,40.0,highway,High,0.771,Storm,10,Sunday,1,Van,916,41.1,0.7957,High
28.628568,77.224024,28.556606,77.415188,26.62,city,Medium,0.581,Storm,9,Friday,1,Truck,1360,46.53,0.9144,High
28.830236,77.18372,28.66389,77.431933,32.99,highway,Medium,0.569,Clear,11,Friday,0,Van,736,14.67,0.2342,Low
28.376362,77.344764,28.533965,77.189871,30.77,mixed,Low,0.221,Clear,11,Wednesday,0,Van,967,8.39,0.1685,Low
28.678946,77.450662,28.54909,77.201363,35.15,city,Low,0.344,Clear,23,Monday,0,Bike,145,8.78,0.197,Low
28.692456,77.450273,28.583605,77.055995,40.0,city,High,0.944,Clear,20,Tuesday,1,Van,560,34.7,0.7165,Medium
28.668629,77.446375,28.692372,77.11893,40.0,mixed,Low,0.303,Clear,16,Wednesday,0,Van,939,12.0,0.2009,Low
28.853725,77.182404,28.641264,77.062042,30.22,mixed,Medium,0.495,Clear,12,Friday,0,Truck,1394,23.12,0.4679,Medium
28.817728,77.197498,28.595199,77.336159,30.75,city,High,0.764,Clear,18,Saturday,1,Van,974,37.79,0.8215,High
28.739231,77.139165,28.610263,77.3672,37.85,city,Medium,0.458,Clear,14,Friday,0,Van,812,21.6,0.4509,Medium
28.659618,77.491091,28.521505,77.415718,19.0,city,High,0.886,Clear,21,Saturday,1,Van,989,27.29,0.528,Medium
28.560747,77.28313,28.71834,77.204777,28.29,city,High,0.869,Clear,9,Saturday,1,Bike,66,30.79,0.6295,Medium
28.790242,77.303604,28.606596,77.02955,39.45,city,Low,0.296,Clear,6,Tuesday,0,Truck,1109,16.33,0.3281,Medium
28.718702,77.112406,28.513182,77.400512,40.0,city,High,0.994,Clear,9,Friday,1,Van,734,50.22,0.9205,High
28.424597,77.336331,28.65293,77.512183,34.27,city,Low,0.225,Clear,4,Wednesday,0,Bike,122,9.47,0.172,Low
28.66903,77.235879,28.689284,77.031061,28.12,city,Low,0.185,Clear,5,Wednesday,0,Van,666,12.7,0.2243,Low
28.695134,77.111591,28.558615,77.395252,38.22,city,High,0.889,Clear,16,Monday,0,Bike,67,22.64,0.4169,Medium
28.519967,77.366976,28.631744,77.210467,22.76,city,Low,0.368,Clear,0,Friday,0,Van,607,9.02,0.1939,Low
28.588328,77.312159,28.385514,77.347497,31.15,mixed,Medium,0.562,Rain,15,Friday,0,Truck,1907,20.92,0.3866,Medium
28.516428,77.191937,28.66055,77.448859,37.22,highway,High,0.852,Clear,8,Tuesday,1,Bike,109,28.52,0.5855,Medium
28.688663,77.059353,28.611751,77.066824,9.2,city,Medium,0.509,Clear,16,Friday,0,Truck,1276,10.73,0.1767,Low
28.674472,77.458957,28.754798,77.113311,40.0,mixed,High,0.701,Clear,10,Monday,1,Bike,149,34.61,0.6976,Medium
28.6556,77.248809,28.644266,77.461248,26.55,highway,High,0.853,Clear,21,Monday,1,Bike,90,24.87,0.5304,Medium
28.642984,77.064307,28.631892,77.222939,22.27,mixed,Medium,0.558,Clear,12,Friday,0,Bike,107,11.82,0.2001,Low
28.703893,77.046389,28.683504,77.157151,15.07,highway,Low,0.253,Rain,13,Friday,0,Truck,1446,10.52,0.1572,Low
28.49282,77.015555,28.590265,77.02898,13.14,city,Low,0.297,Clear,3,Sunday,0,Bike,99,4.74,0.1102,Low
28.347032,77.33622,28.759064,77.108626,40.0,city,High,0.997,Rain,15,Monday,0,Truck,1065,40.99,0.8332,High
28.68184,77.441154,28.619483,77.221453,25.36,city,High,0.9,Clear,6,Friday,0,Van,522,31.76,0.6924,Medium
28.412522,77.333538,28.769754,77.317412,40.0,mixed,High,0.767,Rain,20,Monday,1,Truck,1081,37.99,0.8125,High
28.7095,77.126532,28.379381,77.336847,40.0,city,Low,0.175,Clear,1,Tuesday,0,Bike,73,12.15,0.2489,Low
28.494054,77.018613,28.469228,77.031491,5.0,highway,Low,0.194,Clear,3,Tuesday,0,Van,830,2.0,0.0741,Low
28.753701,77.092245,28.70156,77.192086,14.96,city,Medium,0.458,Clear,20,Tuesday,1,Van,573,21.13,0.3837,Medium
28.620273,77.076593,28.789907,77.119204,22.34,city,High,0.814,Storm,21,Friday,1,Truck,1718,46.59,0.9161,High
28.591869,77.309239,28.603063,77.051677,26.72,mixed,Low,0.107,Clear,13,Sunday,0,Van,965,5.86,0.1001,Low
28.550193,77.392163,28.639902,77.089569,40.0,city,Low,0.136,Rain,23,Wednesday,0,Van,652,27.17,0.5852,Medium
28.455877,77.031505,28.575133,77.297437,37.84,highway,Low,0.334,Rain,13,Sunday,0,Van,911,10.47,0.1902,Low
28.661702,77.069384,28.371958,77.300673,40.0,city,Low,0.151,Clear,22,Wednesday,0,Bike,109,10.62,0.1826,Low
28.818689,77.228036,28.738299,77.195984,11.01,highway,Low,0.201,Rain,19,Saturday,1,Bike,92,13.19,0.2194,Low
28.678991,77.055944,28.390826,77.320213,40.0,highway,Low,0.212,Rain,11,Sunday,0,Truck,1902,13.27,0.2171,Low
28.688738,77.402107,28.680917,77.45847,6.8,highway,High,0.839,Clear,7,Wednesday,1,Truck,1730,24.32,0.5189,Medium
28.657796,77.245873,28.655564,77.488142,26.75,city,Medium,0.463,Rain,1,Sunday,0,Truck,1796,25.72,0.5071,Medium
28.463175,77.030763,28.65613,77.453483,40.0,city,Medium,0.464,Clear,0,Sunday,0,Truck,1327,32.58,0.6646,Medium
28.616991,77.511001,28.685406,77.058729,40.0,city,Medium,0.585,Clear,16,Friday,0,Truck,1433,25.19,0.5297,Medium
28.835179,77.221211,28.681463,77.165861,19.94,mixed,Medium,0.565,Rain,20,Sunday,1,Bike,71,31.72,0.7011,Medium
28.62061,77.185001,28.693781,77.158495,12.6,highway,Medium,0.531,Rain,11,Friday,0,Van,666,9.68,0.149,Low
28.59656,77.193985,28.700702,77.09872,21.95,highway,High,0.822,Rain,9,Friday,1,Truck,1050,35.86,0.7426,High
28.383458,77.32981,28.792716,77.309441,40.0,mixed,Low,0.309,Rain,21,Tuesday,1,Truck,1065,29.94,0.6506,Medium
28.724186,77.186325,28.469283,77.047301,34.22,highway,Low,0.128,Clear,20,Thursday,1,Van,573,12.32,0.2088,Low
28.733974,77.191929,28.72375,77.077781,11.85,city,Low,0.375,Clear,7,Monday,1,Van,974,9.4,0.2035,Low
28.646576,77.441738,28.633045,77.108073,39.85,highway,Medium,0.484,Clear,6,Friday,0,Truck,1709,12.51,0.1954,Low
28.531165,77.371256,28.606357,77.365726,8.83,mixed,Low,0.279,Clear,14,Saturday,0,Truck,1304,3.43,0.064,Low
28.644026,77.082713,28.665572,77.233571,19.54,highway,Medium,0.412,Clear,13,Sunday,0,Truck,1656,10.55,0.2265,Low
28.483202,77.02374,28.677562,77.061048,23.72,mixed,Medium,0.613,Clear,15,Wednesday,0,Bike,129,11.89,0.2161,Low
28.649768,77.156072,28.371627,77.317146,38.38,city,Medium,0.413,Clear,19,Thursday,1,Van,992,27.8,0.5972,Medium
28.65413,77.232817,28.543078,77.336042,19.43,highway,High,0.758,Rain,18,Tuesday,1,Truck,1519,36.14,0.7526,High
28.383411,77.328055,28.6475,77.245798,33.34,city,High,0.821,Clear,15,Monday,0,Bike,128,22.19,0.4465,Medium
28.730318,77.09711,28.709293,77.19857,14.22,city,Medium,0.641,Storm,21,Saturday,1,Bike,62,28.25,0.542,Medium
28.632527,77.350919,28.790771,77.139052,38.81,city,Medium,0.645,Rain,16,Friday,0,Bike,96,20.8,0.4204,Medium
28.357687,77.318341,28.61984,77.069715,40.0,highway,Low,0.283,Rain,6,Wednesday,0,Truck,1004,12.76,0.2126,Low
28.677193,77.142939,28.542656,77.184128,21.96,city,Low,0.29,Clear,3,Thursday,0,Truck,1631,13.47,0.2218,Low
28.658926,77.055428,28.6614,77.239052,26.31,highway,Medium,0.663,Storm,14,Friday,0,Truck,1511,23.15,0.4209,Medium
28.544331,77.337711,28.596176,77.187921,19.06,mixed,Medium,0.588,Storm,14,Wednesday,0,Bike,118,19.96,0.3447,Medium
28.676629,77.177156,28.84319,77.186636,26.91,mixed,Medium,0.541,Storm,21,Wednesday,1,Van,941,41.32,0.8167,High
28.604796,77.323852,28.422859,77.307819,27.07,highway,Medium,0.444,Clear,12,Sunday,0,Truck,1261,10.76,0.1703,Low
28.657496,77.172228,28.632166,77.19625,5.39,highway,High,0.823,Clear,10,Saturday,1,Van,921,34.29,0.7187,Medium
28.544283,77.198423,28.545762,77.369951,22.21,highway,Low,0.253,Clear,6,Tuesday,0,Van,939,2.98,0.083,Low
28.598156,77.045669,28.678626,77.044346,10.71,mixed,Low,0.16,Clear,17,Thursday,1,Truck,1277,7.81,0.1613,Low
28.765559,77.339309,28.636097,77.190778,29.75,city,Medium,0.661,Clear,19,Monday,1,Van,740,29.05,0.6313,Medium
28.729134,77.092337,28.565613,77.316952,39.93,city,High,0.858,Rain,21,Sunday,1,Van,884,45.95,0.9294,High
28.742408,77.116363,28.699325,77.413391,33.56,city,High,0.768,Rain,11,Monday,0,Van,786,36.31,0.7754,High
28.675277,77.068423,28.642037,77.089948,5.0,highway,Low,0.16,Rain,5,Thursday,0,Van,584,6.12,0.1613,Low
28.603746,77.224116,28.719185,77.195412,16.24,city,Medium,0.534,Rain,21,Tuesday,1,Truck,1864,25.04,0.4996,Medium
28.608848,77.104441,28.783181,77.340458,33.42,highway,High,0.744,Clear,18,Saturday,1,Truck,1020,29.48,0.5895,Medium
28.601402,77.376357,28.8368,77.216879,37.67,city,Low,0.209,Storm,6,Sunday,0,Truck,1276,33.46,0.7064,Medium
28.647275,77.094703,28.799307,77.323715,38.91,highway,Low,0.383,Clear,22,Wednesday,0,Van,675,7.12,0.1074,Low
28.386909,77.332632,28.601321,77.056647,40.0,city,High,0.917,Storm,18,Wednesday,1,Van,677,41.84,0.8563,High
28.605117,77.194562,28.756377,77.14261,22.85,highway,High,0.885,Clear,21,Saturday,1,Bike,125,22.85,0.4133,Medium
28.652462,77.143333,28.555885,77.329549,22.63,mixed,Low,0.173,Clear,0,Wednesday,0,Van,576,6.36,0.1473,Low
28.85689,77.21096,28.349959,77.344168,40.0,city,High,0.886,Clear,10,Monday,1,Truck,1018,49.48,0.9247,High
28.663778,77.172341,28.604718,77.026572,18.2,mixed,Medium,0.54,Storm,1,Saturday,0,Truck,1338,26.62,0.5415,Medium
28.651355,77.098048,28.561457,77.309733,24.38,city,Medium,0.439,Clear,8,Monday,1,Van,648,20.68,0.4095,Medium
28.778025,77.297199,28.605164,77.364413,25.73,city,Low,0.285,Rain,0,Wednesday,0,Bike,85,17.28,0.2948,Medium
28.387146,77.32835,28.678298,77.47133,40.0,mixed,Medium,0.597,Clear,20,Monday,1,Truck,1416,33.52,0.6807,Medium
28.521543,77.387939,28.660931,77.440605,18.94,city,Low,0.368,Rain,5,Wednesday,0,Van,614,12.63,0.2004,Low
28.685962,77.420059,28.560505,77.319415,21.51,mixed,Medium,0.437,Rain,6,Tuesday,0,Truck,1128,15.62,0.2757,Medium
28.584687,77.057811,28.759835,77.121443,30.62,mixed,Low,0.118,Storm,11,Thursday,0,Truck,1290,19.07,0.3641,Medium
28.790169,77.132898,28.517372,77.373571,40.0,highway,High,0.778,Clear,10,Saturday,1,Truck,1535,31.42,0.6627,Medium
28.530855,77.375913,28.727425,77.088878,39.87,mixed,High,0.838,Rain,10,Monday,1,Truck,1384,48.36,0.9306,High
28.388481,77.334816,28.614085,77.033771,40.0,city,Medium,0.412,Clear,11,Thursday,0,Truck,1651,21.33,0.3717,Medium
28.667831,77.44536,28.800803,77.306005,26.97,highway,Medium,0.451,Clear,20,Sunday,1,Van,733,14.39,0.2805,Low
28.492856,77.007284,28.832522,77.187655,40.0,highway,Low,0.33,Clear,23,Wednesday,0,Van,813,6.8,0.1704,Low
28.589503,77.308041,28.365037,77.326583,34.78,highway,High,0.837,Storm,7,Thursday,1,Truck,1113,48.11,0.9484,High
28.676748,77.470037,28.571665,77.330745,24.72,city,High,0.829,Clear,11,Monday,0,Bike,50,29.42,0.5872,Medium
28.637331,77.079352,28.757764,77.132877,21.38,highway,Low,0.179,Clear,2,Friday,0,Truck,1334,3.47,0.0999,Low
28.715343,77.178219,28.470075,77.016408,40.0,city,Low,0.361,Clear,1,Monday,0,Van,510,19.6,0.3932,Medium
28.478426,77.038045,28.666194,77.152502,32.01,highway,Medium,0.508,Clear,4,Friday,0,Van,823,15.6,0.2827,Medium
28.349689,77.300733,28.735843,77.172697,40.0,city,High,0.819,Clear,9,Wednesday,1,Bike,67,31.69,0.6376,Medium
28.521266,77.171638,28.622204,77.222788,12.99,city,Medium,0.469,Rain,10,Wednesday,1,Truck,1093,21.23,0.4072,Medium
28.461342,77.035121,28.485904,77.037776,5.0,city,Medium,0.693,Clear,13,Monday,0,Truck,1711,8.67,0.1635,Low
28.384703,77.301744,28.580953,77.353626,33.43,city,Low,0.125,Storm,6,Monday,0,Truck,1572,25.87,0.4941,Medium
28.68714,77.045226,28.541492,77.349752,40.0,highway,High,0.981,Storm,7,Thursday,1,Van,531,42.94,0.8301,High
28.676507,77.455081,28.483695,77.010038,40.0,highway,Low,0.265,Clear,17,Tuesday,1,Van,990,13.27,0.206,Low
28.691867,77.05296,28.674647,77.44828,40.0,highway,Low,0.164,Rain,5,Tuesday,0,Van,916,10.4,0.2052,Low
28.518129,77.272808,28.600288,77.027067,37.41,mixed,Medium,0.575,Clear,22,Thursday,0,Van,645,16.41,0.3173,Medium
28.627038,77.354592,28.633216,77.469535,14.3,city,High,0.976,Clear,8,Tuesday,1,Truck,1852,39.25,0.8122,High
28.732193,77.178923,28.551368,77.333989,30.94,highway,High,0.72,Clear,17,Thursday,1,Truck,1980,27.45,0.5341,Medium
28.847357,77.206524,28.693309,77.167985,20.62,highway,Medium,0.426,Clear,10,Monday,1,Truck,1097,18.34,0.3046,Medium
28.674107,77.250565,28.787399,77.343786,17.96,city,Medium,0.405,Rain,7,Sunday,1,Van,658,27.45,0.5442,Medium
28.839381,77.190757,28.585077,77.03846,40.0,city,Medium,0.644,Storm,8,Monday,1,Truck,1447,45.77,0.8616,High
28.611425,77.059713,28.61695,77.35406,35.07,highway,High,0.776,Rain,10,Sunday,1,Truck,1023,44.05,0.8941,High
28.617485,77.375102,28.752601,77.118651,32.1,mixed,Low,0.109,Clear,6,Sunday,0,Van,501,8.29,0.1872,Low
28.41836,77.330096,28.481688,77.019438,40.0,city,Medium,0.415,Clear,12,Friday,0,Van,736,22.04,0.4476,Medium
28.644465,77.49833,28.76287,77.131575,40.0,mixed,Low,0.298,Clear,2,Friday,0,Bike,70,8.73,0.1378,Low
28.8255,77.210831,28.453052,77.047378,40.0,highway,Low,0.119,Clear,7,Sunday,1,Truck,1677,18.12,0.3195,Medium
28.705068,77.089232,28.56049,77.298574,33.75,city,Low,0.36,Clear,23,Thursday,0,Bike,84,7.57,0.1166,Low
28.637802,77.491778,28.618827,77.207595,40.0,mixed,Low,0.228,Clear,11,Wednesday,0,Truck,1857,9.21,0.1868,Low
28.387175,77.294563,28.821784,77.199831,40.0,city,Medium,0.447,Clear,14,Sunday,0,Truck,1378,27.22,0.5634,Medium
28.647448,77.469734,28.858465,77.210839,40.0,highway,Low,0.384,Clear,4,Saturday,0,Truck,1857,6.61,0.1393,Low
28.549742,77.264248,28.660581,77.486432,34.24,city,Low,0.325,Storm,1,Monday,0,Truck,1188,27.82,0.5501,Medium
28.687975,77.080837,28.64429,77.349348,37.73,mixed,Low,0.266,Clear,11,Thursday,0,Bike,74,7.94,0.1703,Low
28.643144,77.242251,28.758668,77.299108,18.13,city,High,0.979,Clear,20,Wednesday,1,Bike,81,27.47,0.5323,Medium
28.667851,77.246216,28.660625,77.443925,25.93,mixed,Low,0.391,Rain,12,Sunday,0,Van,737,16.22,0.2664,Medium
